2022-12-16T16:04:09+03:00
Running /home/kp-22/Рабочий стол/lw2_PrimeNumbs_MSVS/build/PrimeNumbs/bench/PrimeNumbsBench
Run on (12 X 2435.91 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x6)
  L1 Instruction 64 KiB (x6)
  L2 Unified 512 KiB (x6)
  L3 Unified 8192 KiB (x2)
Load Average: 1.18, 0.80, 0.56
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message
"GBM_ItPrimeBench/8388609/0",17983717,38.9777,38.9763,ns,,,"BruteForce",,
"GBM_ItPrimeBench/16777217/0",348116,2011.29,2011.26,ns,,,"BruteForce",,
"GBM_ItPrimeBench/33554433/0",17959498,38.8739,38.8728,ns,,,"BruteForce",,
"GBM_ItPrimeBench/67108865/0",7474357,93.7001,93.6975,ns,,,"BruteForce",,
"GBM_ItPrimeBench/134217729/0",17982879,38.9674,38.9657,ns,,,"BruteForce",,
"GBM_ItPrimeBench/268435457/0",2034083,343.877,343.873,ns,,,"BruteForce",,
"GBM_ItPrimeBench/536870913/0",18004881,38.9847,38.9835,ns,,,"BruteForce",,
"GBM_ItPrimeBench/1073741825/0",7437616,94.0146,94.0084,ns,,,"BruteForce",,
"GBM_ItPrimeBench/2147483649/0",17930414,39.0347,39.0344,ns,,,"BruteForce",,
"GBM_ItPrimeBench/4294967297/0",52327,13378.6,13378.2,ns,,,"BruteForce",,
"GBM_ItPrimeBench/65537/1",6061,114930,114928,ns,,,"MillerRabin: this is a Prime!!!",,
"GBM_ItPrimeBench/131073/1",63017,11128,11127.5,ns,,,"MillerRabin",,
"GBM_ItPrimeBench/262145/1",58776,11985.5,11985,ns,,,"MillerRabin",,
"GBM_ItPrimeBench/524289/1",54544,12737.1,12736.4,ns,,,"MillerRabin",,
"GBM_ItPrimeBench/1048577/1",51103,13618.7,13618.1,ns,,,"MillerRabin",,
"GBM_ItPrimeBench/2097153/1",48371,14632,14631.8,ns,,,"MillerRabin",,
"GBM_ItPrimeBench/4194305/1",45189,15529.1,15528.4,ns,,,"MillerRabin",,
"GBM_ItPrimeBench/8388609/1",42683,16613.6,16613,ns,,,"MillerRabin",,
"GBM_ItPrimeBench/16777217/1",40084,17454.3,17453.7,ns,,,"MillerRabin",,
"GBM_ItPrimeBench/33554433/1",37933,18455,18454.4,ns,,,"MillerRabin",,
"GBM_ItPrimeBench/67108865/1",35343,19517.3,19516.5,ns,,,"MillerRabin",,
"GBM_ItPrimeBench/134217729/1",33990,20667.1,20666.2,ns,,,"MillerRabin",,
"GBM_ItPrimeBench/268435457/1",32154,22096.4,22095.4,ns,,,"MillerRabin",,
"GBM_ItPrimeBench/536870913/1",30540,23049.2,23048.4,ns,,,"MillerRabin",,
"GBM_ItPrimeBench/1073741825/1",28939,24166.5,24165.7,ns,,,"MillerRabin",,
"GBM_ItPrimeBench/2147483649/1",27508,25391.4,25390.7,ns,,,"MillerRabin",,
"GBM_ItPrimeBench/4294967297/1",26244,26725.5,26724.5,ns,,,"MillerRabin",,
